decision_id,image_id,class_id,attribute_id,target,stage,selection_method,selection_k,metric_scale,effect
7298::8::cub_attribute_yes_no_v1,7298,125,8,1,projector.output,logit_concept,32,correct_answer_margin,-0.10416666666666666
7298::8::cub_attribute_yes_no_v1,7298,125,8,1,projector.output,logit_concept,32,raw_yes_minus_no,-0.10416666666666666
7298::8::cub_attribute_yes_no_v1,7298,125,8,1,projector.output,vision_cls_attention,8,correct_answer_margin,-0.03385416666666667
7298::8::cub_attribute_yes_no_v1,7298,125,8,1,projector.output,vision_cls_attention,8,raw_yes_minus_no,-0.03385416666666667
7298::8::cub_attribute_yes_no_v1,7298,125,8,1,projector.output,vision_cls_attention,16,correct_answer_margin,-0.010416666666666668
7298::8::cub_attribute_yes_no_v1,7298,125,8,1,projector.output,vision_cls_attention,16,raw_yes_minus_no,-0.010416666666666668
7298::8::cub_attribute_yes_no_v1,7298,125,8,1,projector.output,vision_cls_attention,32,correct_answer_margin,-0.05989583333333333
7298::8::cub_attribute_yes_no_v1,7298,125,8,1,projector.output,vision_cls_attention,32,raw_yes_minus_no,-0.05989583333333333
7298::8::cub_attribute_yes_no_v1,7298,125,8,1,projector.output,vision_cls_attention,64,correct_answer_margin,-0.15885416666666666
7298::8::cub_attribute_yes_no_v1,7298,125,8,1,projector.output,vision_cls_attention,64,raw_yes_minus_no,-0.15885416666666666
7298::8::cub_attribute_yes_no_v1,7298,125,8,1,vision.late,logit_concept,32,correct_answer_margin,-0.10677083333333333
7298::8::cub_attribute_yes_no_v1,7298,125,8,1,vision.late,logit_concept,32,raw_yes_minus_no,-0.10677083333333333
7298::8::cub_attribute_yes_no_v1,7298,125,8,1,vision.late,vision_cls_attention,8,correct_answer_margin,-0.036458333333333336
7298::8::cub_attribute_yes_no_v1,7298,125,8,1,vision.late,vision_cls_attention,8,raw_yes_minus_no,-0.036458333333333336
7298::8::cub_attribute_yes_no_v1,7298,125,8,1,vision.late,vision_cls_attention,16,correct_answer_margin,-0.010416666666666666
7298::8::cub_attribute_yes_no_v1,7298,125,8,1,vision.late,vision_cls_attention,16,raw_yes_minus_no,-0.010416666666666666
7298::8::cub_attribute_yes_no_v1,7298,125,8,1,vision.late,vision_cls_attention,32,correct_answer_margin,-0.07291666666666667
7298::8::cub_attribute_yes_no_v1,7298,125,8,1,vision.late,vision_cls_attention,32,raw_yes_minus_no,-0.07291666666666667
7298::8::cub_attribute_yes_no_v1,7298,125,8,1,vision.late,vision_cls_attention,64,correct_answer_margin,-0.140625
7298::8::cub_attribute_yes_no_v1,7298,125,8,1,vision.late,vision_cls_attention,64,raw_yes_minus_no,-0.140625
7300::103::cub_attribute_yes_no_v1,7300,125,103,1,projector.output,logit_concept,32,correct_answer_margin,0.04427083333333333
7300::103::cub_attribute_yes_no_v1,7300,125,103,1,projector.output,logit_concept,32,raw_yes_minus_no,0.04427083333333333
7300::103::cub_attribute_yes_no_v1,7300,125,103,1,projector.output,vision_cls_attention,8,correct_answer_margin,-0.0078125
7300::103::cub_attribute_yes_no_v1,7300,125,103,1,projector.output,vision_cls_attention,8,raw_yes_minus_no,-0.0078125
7300::103::cub_attribute_yes_no_v1,7300,125,103,1,projector.output,vision_cls_attention,16,correct_answer_margin,0.028645833333333332
7300::103::cub_attribute_yes_no_v1,7300,125,103,1,projector.output,vision_cls_attention,16,raw_yes_minus_no,0.028645833333333332
7300::103::cub_attribute_yes_no_v1,7300,125,103,1,projector.output,vision_cls_attention,32,correct_answer_margin,0.5390625
7300::103::cub_attribute_yes_no_v1,7300,125,103,1,projector.output,vision_cls_attention,32,raw_yes_minus_no,0.5390625
7300::103::cub_attribute_yes_no_v1,7300,125,103,1,projector.output,vision_cls_attention,64,correct_answer_margin,0.8255208333333334
7300::103::cub_attribute_yes_no_v1,7300,125,103,1,projector.output,vision_cls_attention,64,raw_yes_minus_no,0.8255208333333334
7300::103::cub_attribute_yes_no_v1,7300,125,103,1,vision.late,logit_concept,32,correct_answer_margin,0.03645833333333333
7300::103::cub_attribute_yes_no_v1,7300,125,103,1,vision.late,logit_concept,32,raw_yes_minus_no,0.03645833333333333
7300::103::cub_attribute_yes_no_v1,7300,125,103,1,vision.late,vision_cls_attention,8,correct_answer_margin,0.0
7300::103::cub_attribute_yes_no_v1,7300,125,103,1,vision.late,vision_cls_attention,8,raw_yes_minus_no,0.0
7300::103::cub_attribute_yes_no_v1,7300,125,103,1,vision.late,vision_cls_attention,16,correct_answer_margin,0.028645833333333336
7300::103::cub_attribute_yes_no_v1,7300,125,103,1,vision.late,vision_cls_attention,16,raw_yes_minus_no,0.028645833333333336
7300::103::cub_attribute_yes_no_v1,7300,125,103,1,vision.late,vision_cls_attention,32,correct_answer_margin,0.53125
7300::103::cub_attribute_yes_no_v1,7300,125,103,1,vision.late,vision_cls_attention,32,raw_yes_minus_no,0.53125
7300::103::cub_attribute_yes_no_v1,7300,125,103,1,vision.late,vision_cls_attention,64,correct_answer_margin,0.8645833333333334
7300::103::cub_attribute_yes_no_v1,7300,125,103,1,vision.late,vision_cls_attention,64,raw_yes_minus_no,0.8645833333333334
7300::105::cub_attribute_yes_no_v1,7300,125,105,0,projector.output,logit_concept,32,correct_answer_margin,-0.3046875
7300::105::cub_attribute_yes_no_v1,7300,125,105,0,projector.output,logit_concept,32,raw_yes_minus_no,0.3046875
7300::105::cub_attribute_yes_no_v1,7300,125,105,0,projector.output,vision_cls_attention,8,correct_answer_margin,-0.22135416666666666
7300::105::cub_attribute_yes_no_v1,7300,125,105,0,projector.output,vision_cls_attention,8,raw_yes_minus_no,0.22135416666666666
7300::105::cub_attribute_yes_no_v1,7300,125,105,0,projector.output,vision_cls_attention,16,correct_answer_margin,-0.2760416666666667
7300::105::cub_attribute_yes_no_v1,7300,125,105,0,projector.output,vision_cls_attention,16,raw_yes_minus_no,0.2760416666666667
7300::105::cub_attribute_yes_no_v1,7300,125,105,0,projector.output,vision_cls_attention,32,correct_answer_margin,-1.0598958333333333
7300::105::cub_attribute_yes_no_v1,7300,125,105,0,projector.output,vision_cls_attention,32,raw_yes_minus_no,1.0598958333333333
7300::105::cub_attribute_yes_no_v1,7300,125,105,0,projector.output,vision_cls_attention,64,correct_answer_margin,-1.2473958333333333
7300::105::cub_attribute_yes_no_v1,7300,125,105,0,projector.output,vision_cls_attention,64,raw_yes_minus_no,1.2473958333333333
7300::105::cub_attribute_yes_no_v1,7300,125,105,0,vision.late,logit_concept,32,correct_answer_margin,-0.25
7300::105::cub_attribute_yes_no_v1,7300,125,105,0,vision.late,logit_concept,32,raw_yes_minus_no,0.25
7300::105::cub_attribute_yes_no_v1,7300,125,105,0,vision.late,vision_cls_attention,8,correct_answer_margin,-0.21875
7300::105::cub_attribute_yes_no_v1,7300,125,105,0,vision.late,vision_cls_attention,8,raw_yes_minus_no,0.21875
7300::105::cub_attribute_yes_no_v1,7300,125,105,0,vision.late,vision_cls_attention,16,correct_answer_margin,-0.2682291666666667
7300::105::cub_attribute_yes_no_v1,7300,125,105,0,vision.late,vision_cls_attention,16,raw_yes_minus_no,0.2682291666666667
7300::105::cub_attribute_yes_no_v1,7300,125,105,0,vision.late,vision_cls_attention,32,correct_answer_margin,-1.0078125
7300::105::cub_attribute_yes_no_v1,7300,125,105,0,vision.late,vision_cls_attention,32,raw_yes_minus_no,1.0078125
7300::105::cub_attribute_yes_no_v1,7300,125,105,0,vision.late,vision_cls_attention,64,correct_answer_margin,-1.0989583333333333
7300::105::cub_attribute_yes_no_v1,7300,125,105,0,vision.late,vision_cls_attention,64,raw_yes_minus_no,1.0989583333333333
7300::111::cub_attribute_yes_no_v1,7300,125,111,1,projector.output,logit_concept,32,correct_answer_margin,-0.14322916666666669
7300::111::cub_attribute_yes_no_v1,7300,125,111,1,projector.output,logit_concept,32,raw_yes_minus_no,-0.14322916666666669
7300::111::cub_attribute_yes_no_v1,7300,125,111,1,projector.output,vision_cls_attention,8,correct_answer_margin,-0.057291666666666664
7300::111::cub_attribute_yes_no_v1,7300,125,111,1,projector.output,vision_cls_attention,8,raw_yes_minus_no,-0.057291666666666664
7300::111::cub_attribute_yes_no_v1,7300,125,111,1,projector.output,vision_cls_attention,16,correct_answer_margin,-0.1640625
7300::111::cub_attribute_yes_no_v1,7300,125,111,1,projector.output,vision_cls_attention,16,raw_yes_minus_no,-0.1640625
7300::111::cub_attribute_yes_no_v1,7300,125,111,1,projector.output,vision_cls_attention,32,correct_answer_margin,-0.5520833333333334
7300::111::cub_attribute_yes_no_v1,7300,125,111,1,projector.output,vision_cls_attention,32,raw_yes_minus_no,-0.5520833333333334
7300::111::cub_attribute_yes_no_v1,7300,125,111,1,projector.output,vision_cls_attention,64,correct_answer_margin,-0.4869791666666667
7300::111::cub_attribute_yes_no_v1,7300,125,111,1,projector.output,vision_cls_attention,64,raw_yes_minus_no,-0.4869791666666667
7300::111::cub_attribute_yes_no_v1,7300,125,111,1,vision.late,logit_concept,32,correct_answer_margin,-0.140625
7300::111::cub_attribute_yes_no_v1,7300,125,111,1,vision.late,logit_concept,32,raw_yes_minus_no,-0.140625
7300::111::cub_attribute_yes_no_v1,7300,125,111,1,vision.late,vision_cls_attention,8,correct_answer_margin,-0.026041666666666668
7300::111::cub_attribute_yes_no_v1,7300,125,111,1,vision.late,vision_cls_attention,8,raw_yes_minus_no,-0.026041666666666668
7300::111::cub_attribute_yes_no_v1,7300,125,111,1,vision.late,vision_cls_attention,16,correct_answer_margin,-0.052083333333333336
7300::111::cub_attribute_yes_no_v1,7300,125,111,1,vision.late,vision_cls_attention,16,raw_yes_minus_no,-0.052083333333333336
7300::111::cub_attribute_yes_no_v1,7300,125,111,1,vision.late,vision_cls_attention,32,correct_answer_margin,-0.4583333333333333
7300::111::cub_attribute_yes_no_v1,7300,125,111,1,vision.late,vision_cls_attention,32,raw_yes_minus_no,-0.4583333333333333
7300::111::cub_attribute_yes_no_v1,7300,125,111,1,vision.late,vision_cls_attention,64,correct_answer_margin,-0.4765625
7300::111::cub_attribute_yes_no_v1,7300,125,111,1,vision.late,vision_cls_attention,64,raw_yes_minus_no,-0.4765625
7300::117::cub_attribute_yes_no_v1,7300,125,117,1,projector.output,logit_concept,32,correct_answer_margin,-0.17708333333333334
7300::117::cub_attribute_yes_no_v1,7300,125,117,1,projector.output,logit_concept,32,raw_yes_minus_no,-0.17708333333333334
7300::117::cub_attribute_yes_no_v1,7300,125,117,1,projector.output,vision_cls_attention,8,correct_answer_margin,-0.0859375
7300::117::cub_attribute_yes_no_v1,7300,125,117,1,projector.output,vision_cls_attention,8,raw_yes_minus_no,-0.0859375
7300::117::cub_attribute_yes_no_v1,7300,125,117,1,projector.output,vision_cls_attention,16,correct_answer_margin,-0.23697916666666666
7300::117::cub_attribute_yes_no_v1,7300,125,117,1,projector.output,vision_cls_attention,16,raw_yes_minus_no,-0.23697916666666666
7300::117::cub_attribute_yes_no_v1,7300,125,117,1,projector.output,vision_cls_attention,32,correct_answer_margin,-0.5104166666666666
7300::117::cub_attribute_yes_no_v1,7300,125,117,1,projector.output,vision_cls_attention,32,raw_yes_minus_no,-0.5104166666666666
7300::117::cub_attribute_yes_no_v1,7300,125,117,1,projector.output,vision_cls_attention,64,correct_answer_margin,-0.546875
7300::117::cub_attribute_yes_no_v1,7300,125,117,1,projector.output,vision_cls_attention,64,raw_yes_minus_no,-0.546875
7300::117::cub_attribute_yes_no_v1,7300,125,117,1,vision.late,logit_concept,32,correct_answer_margin,-0.234375
7300::117::cub_attribute_yes_no_v1,7300,125,117,1,vision.late,logit_concept,32,raw_yes_minus_no,-0.234375
7300::117::cub_attribute_yes_no_v1,7300,125,117,1,vision.late,vision_cls_attention,8,correct_answer_margin,-0.09114583333333333
7300::117::cub_attribute_yes_no_v1,7300,125,117,1,vision.late,vision_cls_attention,8,raw_yes_minus_no,-0.09114583333333333
7300::117::cub_attribute_yes_no_v1,7300,125,117,1,vision.late,vision_cls_attention,16,correct_answer_margin,-0.23177083333333334
7300::117::cub_attribute_yes_no_v1,7300,125,117,1,vision.late,vision_cls_attention,16,raw_yes_minus_no,-0.23177083333333334
7300::117::cub_attribute_yes_no_v1,7300,125,117,1,vision.late,vision_cls_attention,32,correct_answer_margin,-0.5546875
7300::117::cub_attribute_yes_no_v1,7300,125,117,1,vision.late,vision_cls_attention,32,raw_yes_minus_no,-0.5546875
7300::117::cub_attribute_yes_no_v1,7300,125,117,1,vision.late,vision_cls_attention,64,correct_answer_margin,-0.5677083333333334
7300::117::cub_attribute_yes_no_v1,7300,125,117,1,vision.late,vision_cls_attention,64,raw_yes_minus_no,-0.5677083333333334
7300::118::cub_attribute_yes_no_v1,7300,125,118,0,projector.output,logit_concept,32,correct_answer_margin,0.1875
7300::118::cub_attribute_yes_no_v1,7300,125,118,0,projector.output,logit_concept,32,raw_yes_minus_no,-0.1875
7300::118::cub_attribute_yes_no_v1,7300,125,118,0,projector.output,vision_cls_attention,8,correct_answer_margin,0.078125
7300::118::cub_attribute_yes_no_v1,7300,125,118,0,projector.output,vision_cls_attention,8,raw_yes_minus_no,-0.078125
7300::118::cub_attribute_yes_no_v1,7300,125,118,0,projector.output,vision_cls_attention,16,correct_answer_margin,-0.0026041666666666644
7300::118::cub_attribute_yes_no_v1,7300,125,118,0,projector.output,vision_cls_attention,16,raw_yes_minus_no,0.0026041666666666644
7300::118::cub_attribute_yes_no_v1,7300,125,118,0,projector.output,vision_cls_attention,32,correct_answer_margin,0.7083333333333334
7300::118::cub_attribute_yes_no_v1,7300,125,118,0,projector.output,vision_cls_attention,32,raw_yes_minus_no,-0.7083333333333334
7300::118::cub_attribute_yes_no_v1,7300,125,118,0,projector.output,vision_cls_attention,64,correct_answer_margin,0.8515625
7300::118::cub_attribute_yes_no_v1,7300,125,118,0,projector.output,vision_cls_attention,64,raw_yes_minus_no,-0.8515625
7300::118::cub_attribute_yes_no_v1,7300,125,118,0,vision.late,logit_concept,32,correct_answer_margin,0.08333333333333333
7300::118::cub_attribute_yes_no_v1,7300,125,118,0,vision.late,logit_concept,32,raw_yes_minus_no,-0.08333333333333333
7300::118::cub_attribute_yes_no_v1,7300,125,118,0,vision.late,vision_cls_attention,8,correct_answer_margin,0.0546875
7300::118::cub_attribute_yes_no_v1,7300,125,118,0,vision.late,vision_cls_attention,8,raw_yes_minus_no,-0.0546875
7300::118::cub_attribute_yes_no_v1,7300,125,118,0,vision.late,vision_cls_attention,16,correct_answer_margin,-0.08333333333333333
7300::118::cub_attribute_yes_no_v1,7300,125,118,0,vision.late,vision_cls_attention,16,raw_yes_minus_no,0.08333333333333333
7300::118::cub_attribute_yes_no_v1,7300,125,118,0,vision.late,vision_cls_attention,32,correct_answer_margin,0.5833333333333334
7300::118::cub_attribute_yes_no_v1,7300,125,118,0,vision.late,vision_cls_attention,32,raw_yes_minus_no,-0.5833333333333334
7300::118::cub_attribute_yes_no_v1,7300,125,118,0,vision.late,vision_cls_attention,64,correct_answer_margin,0.6979166666666666
7300::118::cub_attribute_yes_no_v1,7300,125,118,0,vision.late,vision_cls_attention,64,raw_yes_minus_no,-0.6979166666666666
7300::295::cub_attribute_yes_no_v1,7300,125,295,1,projector.output,logit_concept,32,correct_answer_margin,0.15364583333333334
7300::295::cub_attribute_yes_no_v1,7300,125,295,1,projector.output,logit_concept,32,raw_yes_minus_no,0.15364583333333334
7300::295::cub_attribute_yes_no_v1,7300,125,295,1,projector.output,vision_cls_attention,8,correct_answer_margin,0.1171875
7300::295::cub_attribute_yes_no_v1,7300,125,295,1,projector.output,vision_cls_attention,8,raw_yes_minus_no,0.1171875
7300::295::cub_attribute_yes_no_v1,7300,125,295,1,projector.output,vision_cls_attention,16,correct_answer_margin,-0.0703125
7300::295::cub_attribute_yes_no_v1,7300,125,295,1,projector.output,vision_cls_attention,16,raw_yes_minus_no,-0.0703125
7300::295::cub_attribute_yes_no_v1,7300,125,295,1,projector.output,vision_cls_attention,32,correct_answer_margin,0.4088541666666667
7300::295::cub_attribute_yes_no_v1,7300,125,295,1,projector.output,vision_cls_attention,32,raw_yes_minus_no,0.4088541666666667
7300::295::cub_attribute_yes_no_v1,7300,125,295,1,projector.output,vision_cls_attention,64,correct_answer_margin,0.4947916666666667
7300::295::cub_attribute_yes_no_v1,7300,125,295,1,projector.output,vision_cls_attention,64,raw_yes_minus_no,0.4947916666666667
7300::295::cub_attribute_yes_no_v1,7300,125,295,1,vision.late,logit_concept,32,correct_answer_margin,0.140625
7300::295::cub_attribute_yes_no_v1,7300,125,295,1,vision.late,logit_concept,32,raw_yes_minus_no,0.140625
7300::295::cub_attribute_yes_no_v1,7300,125,295,1,vision.late,vision_cls_attention,8,correct_answer_margin,0.1171875
7300::295::cub_attribute_yes_no_v1,7300,125,295,1,vision.late,vision_cls_attention,8,raw_yes_minus_no,0.1171875
7300::295::cub_attribute_yes_no_v1,7300,125,295,1,vision.late,vision_cls_attention,16,correct_answer_margin,-0.0546875
7300::295::cub_attribute_yes_no_v1,7300,125,295,1,vision.late,vision_cls_attention,16,raw_yes_minus_no,-0.0546875
7300::295::cub_attribute_yes_no_v1,7300,125,295,1,vision.late,vision_cls_attention,32,correct_answer_margin,0.4401041666666667
7300::295::cub_attribute_yes_no_v1,7300,125,295,1,vision.late,vision_cls_attention,32,raw_yes_minus_no,0.4401041666666667
7300::295::cub_attribute_yes_no_v1,7300,125,295,1,vision.late,vision_cls_attention,64,correct_answer_margin,0.4869791666666667
7300::295::cub_attribute_yes_no_v1,7300,125,295,1,vision.late,vision_cls_attention,64,raw_yes_minus_no,0.4869791666666667
7300::305::cub_attribute_yes_no_v1,7300,125,305,1,projector.output,logit_concept,32,correct_answer_margin,-0.052083333333333336
7300::305::cub_attribute_yes_no_v1,7300,125,305,1,projector.output,logit_concept,32,raw_yes_minus_no,-0.052083333333333336
7300::305::cub_attribute_yes_no_v1,7300,125,305,1,projector.output,vision_cls_attention,8,correct_answer_margin,0.0
7300::305::cub_attribute_yes_no_v1,7300,125,305,1,projector.output,vision_cls_attention,8,raw_yes_minus_no,0.0
7300::305::cub_attribute_yes_no_v1,7300,125,305,1,projector.output,vision_cls_attention,16,correct_answer_margin,-0.0703125
7300::305::cub_attribute_yes_no_v1,7300,125,305,1,projector.output,vision_cls_attention,16,raw_yes_minus_no,-0.0703125
7300::305::cub_attribute_yes_no_v1,7300,125,305,1,projector.output,vision_cls_attention,32,correct_answer_margin,0.3255208333333333
7300::305::cub_attribute_yes_no_v1,7300,125,305,1,projector.output,vision_cls_attention,32,raw_yes_minus_no,0.3255208333333333
7300::305::cub_attribute_yes_no_v1,7300,125,305,1,projector.output,vision_cls_attention,64,correct_answer_margin,0.5807291666666666
7300::305::cub_attribute_yes_no_v1,7300,125,305,1,projector.output,vision_cls_attention,64,raw_yes_minus_no,0.5807291666666666
7300::305::cub_attribute_yes_no_v1,7300,125,305,1,vision.late,logit_concept,32,correct_answer_margin,-0.057291666666666664
7300::305::cub_attribute_yes_no_v1,7300,125,305,1,vision.late,logit_concept,32,raw_yes_minus_no,-0.057291666666666664
7300::305::cub_attribute_yes_no_v1,7300,125,305,1,vision.late,vision_cls_attention,8,correct_answer_margin,0.002604166666666668
7300::305::cub_attribute_yes_no_v1,7300,125,305,1,vision.late,vision_cls_attention,8,raw_yes_minus_no,0.002604166666666668
7300::305::cub_attribute_yes_no_v1,7300,125,305,1,vision.late,vision_cls_attention,16,correct_answer_margin,-0.059895833333333336
7300::305::cub_attribute_yes_no_v1,7300,125,305,1,vision.late,vision_cls_attention,16,raw_yes_minus_no,-0.059895833333333336
7300::305::cub_attribute_yes_no_v1,7300,125,305,1,vision.late,vision_cls_attention,32,correct_answer_margin,0.2708333333333333
7300::305::cub_attribute_yes_no_v1,7300,125,305,1,vision.late,vision_cls_attention,32,raw_yes_minus_no,0.2708333333333333
7300::305::cub_attribute_yes_no_v1,7300,125,305,1,vision.late,vision_cls_attention,64,correct_answer_margin,0.5
7300::305::cub_attribute_yes_no_v1,7300,125,305,1,vision.late,vision_cls_attention,64,raw_yes_minus_no,0.5
7300::311::cub_attribute_yes_no_v1,7300,125,311,1,projector.output,logit_concept,32,correct_answer_margin,0.5703125
7300::311::cub_attribute_yes_no_v1,7300,125,311,1,projector.output,logit_concept,32,raw_yes_minus_no,0.5703125
7300::311::cub_attribute_yes_no_v1,7300,125,311,1,projector.output,vision_cls_attention,8,correct_answer_margin,-0.013020833333333332
7300::311::cub_attribute_yes_no_v1,7300,125,311,1,projector.output,vision_cls_attention,8,raw_yes_minus_no,-0.013020833333333332
7300::311::cub_attribute_yes_no_v1,7300,125,311,1,projector.output,vision_cls_attention,16,correct_answer_margin,0.18489583333333334
7300::311::cub_attribute_yes_no_v1,7300,125,311,1,projector.output,vision_cls_attention,16,raw_yes_minus_no,0.18489583333333334
7300::311::cub_attribute_yes_no_v1,7300,125,311,1,projector.output,vision_cls_attention,32,correct_answer_margin,1.0416666666666667
7300::311::cub_attribute_yes_no_v1,7300,125,311,1,projector.output,vision_cls_attention,32,raw_yes_minus_no,1.0416666666666667
7300::311::cub_attribute_yes_no_v1,7300,125,311,1,projector.output,vision_cls_attention,64,correct_answer_margin,1.1953125
7300::311::cub_attribute_yes_no_v1,7300,125,311,1,projector.output,vision_cls_attention,64,raw_yes_minus_no,1.1953125
7300::311::cub_attribute_yes_no_v1,7300,125,311,1,vision.late,logit_concept,32,correct_answer_margin,0.4583333333333333
7300::311::cub_attribute_yes_no_v1,7300,125,311,1,vision.late,logit_concept,32,raw_yes_minus_no,0.4583333333333333
7300::311::cub_attribute_yes_no_v1,7300,125,311,1,vision.late,vision_cls_attention,8,correct_answer_margin,0.002604166666666667
7300::311::cub_attribute_yes_no_v1,7300,125,311,1,vision.late,vision_cls_attention,8,raw_yes_minus_no,0.002604166666666667
7300::311::cub_attribute_yes_no_v1,7300,125,311,1,vision.late,vision_cls_attention,16,correct_answer_margin,0.19791666666666666
7300::311::cub_attribute_yes_no_v1,7300,125,311,1,vision.late,vision_cls_attention,16,raw_yes_minus_no,0.19791666666666666
7300::311::cub_attribute_yes_no_v1,7300,125,311,1,vision.late,vision_cls_attention,32,correct_answer_margin,0.9583333333333334
7300::311::cub_attribute_yes_no_v1,7300,125,311,1,vision.late,vision_cls_attention,32,raw_yes_minus_no,0.9583333333333334
7300::311::cub_attribute_yes_no_v1,7300,125,311,1,vision.late,vision_cls_attention,64,correct_answer_margin,1.0598958333333333
7300::311::cub_attribute_yes_no_v1,7300,125,311,1,vision.late,vision_cls_attention,64,raw_yes_minus_no,1.0598958333333333
7300::8::cub_attribute_yes_no_v1,7300,125,8,1,projector.output,logit_concept,32,correct_answer_margin,-0.1171875
7300::8::cub_attribute_yes_no_v1,7300,125,8,1,projector.output,logit_concept,32,raw_yes_minus_no,-0.1171875
7300::8::cub_attribute_yes_no_v1,7300,125,8,1,projector.output,vision_cls_attention,8,correct_answer_margin,-0.028645833333333336
7300::8::cub_attribute_yes_no_v1,7300,125,8,1,projector.output,vision_cls_attention,8,raw_yes_minus_no,-0.028645833333333336
7300::8::cub_attribute_yes_no_v1,7300,125,8,1,projector.output,vision_cls_attention,16,correct_answer_margin,-0.020833333333333336
7300::8::cub_attribute_yes_no_v1,7300,125,8,1,projector.output,vision_cls_attention,16,raw_yes_minus_no,-0.020833333333333336
7300::8::cub_attribute_yes_no_v1,7300,125,8,1,projector.output,vision_cls_attention,32,correct_answer_margin,0.17708333333333334
7300::8::cub_attribute_yes_no_v1,7300,125,8,1,projector.output,vision_cls_attention,32,raw_yes_minus_no,0.17708333333333334
7300::8::cub_attribute_yes_no_v1,7300,125,8,1,projector.output,vision_cls_attention,64,correct_answer_margin,0.2994791666666667
7300::8::cub_attribute_yes_no_v1,7300,125,8,1,projector.output,vision_cls_attention,64,raw_yes_minus_no,0.2994791666666667
7300::8::cub_attribute_yes_no_v1,7300,125,8,1,vision.late,logit_concept,32,correct_answer_margin,-0.12760416666666666
7300::8::cub_attribute_yes_no_v1,7300,125,8,1,vision.late,logit_concept,32,raw_yes_minus_no,-0.12760416666666666
7300::8::cub_attribute_yes_no_v1,7300,125,8,1,vision.late,vision_cls_attention,8,correct_answer_margin,-0.033854166666666664
7300::8::cub_attribute_yes_no_v1,7300,125,8,1,vision.late,vision_cls_attention,8,raw_yes_minus_no,-0.033854166666666664
7300::8::cub_attribute_yes_no_v1,7300,125,8,1,vision.late,vision_cls_attention,16,correct_answer_margin,-0.0234375
7300::8::cub_attribute_yes_no_v1,7300,125,8,1,vision.late,vision_cls_attention,16,raw_yes_minus_no,-0.0234375
7300::8::cub_attribute_yes_no_v1,7300,125,8,1,vision.late,vision_cls_attention,32,correct_answer_margin,0.18489583333333334
7300::8::cub_attribute_yes_no_v1,7300,125,8,1,vision.late,vision_cls_attention,32,raw_yes_minus_no,0.18489583333333334
7300::8::cub_attribute_yes_no_v1,7300,125,8,1,vision.late,vision_cls_attention,64,correct_answer_margin,0.3125
7300::8::cub_attribute_yes_no_v1,7300,125,8,1,vision.late,vision_cls_attention,64,raw_yes_minus_no,0.3125
7307::104::cub_attribute_yes_no_v1,7307,125,104,1,projector.output,logit_concept,32,correct_answer_margin,-0.3072916666666667
7307::104::cub_attribute_yes_no_v1,7307,125,104,1,projector.output,logit_concept,32,raw_yes_minus_no,-0.3072916666666667
7307::104::cub_attribute_yes_no_v1,7307,125,104,1,projector.output,vision_cls_attention,8,correct_answer_margin,0.12239583333333333
7307::104::cub_attribute_yes_no_v1,7307,125,104,1,projector.output,vision_cls_attention,8,raw_yes_minus_no,0.12239583333333333
7307::104::cub_attribute_yes_no_v1,7307,125,104,1,projector.output,vision_cls_attention,16,correct_answer_margin,0.3229166666666667
7307::104::cub_attribute_yes_no_v1,7307,125,104,1,projector.output,vision_cls_attention,16,raw_yes_minus_no,0.3229166666666667
7307::104::cub_attribute_yes_no_v1,7307,125,104,1,projector.output,vision_cls_attention,32,correct_answer_margin,0.8046875
7307::104::cub_attribute_yes_no_v1,7307,125,104,1,projector.output,vision_cls_attention,32,raw_yes_minus_no,0.8046875
7307::104::cub_attribute_yes_no_v1,7307,125,104,1,projector.output,vision_cls_attention,64,correct_answer_margin,1.4140625
7307::104::cub_attribute_yes_no_v1,7307,125,104,1,projector.output,vision_cls_attention,64,raw_yes_minus_no,1.4140625
7307::104::cub_attribute_yes_no_v1,7307,125,104,1,vision.late,logit_concept,32,correct_answer_margin,-0.2708333333333333
7307::104::cub_attribute_yes_no_v1,7307,125,104,1,vision.late,logit_concept,32,raw_yes_minus_no,-0.2708333333333333
7307::104::cub_attribute_yes_no_v1,7307,125,104,1,vision.late,vision_cls_attention,8,correct_answer_margin,0.1328125
7307::104::cub_attribute_yes_no_v1,7307,125,104,1,vision.late,vision_cls_attention,8,raw_yes_minus_no,0.1328125
7307::104::cub_attribute_yes_no_v1,7307,125,104,1,vision.late,vision_cls_attention,16,correct_answer_margin,0.3177083333333333
7307::104::cub_attribute_yes_no_v1,7307,125,104,1,vision.late,vision_cls_attention,16,raw_yes_minus_no,0.3177083333333333
7307::104::cub_attribute_yes_no_v1,7307,125,104,1,vision.late,vision_cls_attention,32,correct_answer_margin,0.7578125
7307::104::cub_attribute_yes_no_v1,7307,125,104,1,vision.late,vision_cls_attention,32,raw_yes_minus_no,0.7578125
7307::104::cub_attribute_yes_no_v1,7307,125,104,1,vision.late,vision_cls_attention,64,correct_answer_margin,1.40625
7307::104::cub_attribute_yes_no_v1,7307,125,104,1,vision.late,vision_cls_attention,64,raw_yes_minus_no,1.40625
7307::105::cub_attribute_yes_no_v1,7307,125,105,0,projector.output,logit_concept,32,correct_answer_margin,0.1640625
7307::105::cub_attribute_yes_no_v1,7307,125,105,0,projector.output,logit_concept,32,raw_yes_minus_no,-0.1640625
