decision_id,image_id,class_id,attribute_id,target,stage,selection_k,metric_scale,left_selector,right_selector,effect
7585::105::cub_attribute_yes_no_v1,7585,130,105,1,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.4348958333333333
7585::105::cub_attribute_yes_no_v1,7585,130,105,1,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,0.4713541666666667
7585::105::cub_attribute_yes_no_v1,7585,130,105,1,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.4713541666666667
7585::107::cub_attribute_yes_no_v1,7585,130,107,0,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.14322916666666666
7585::107::cub_attribute_yes_no_v1,7585,130,107,0,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.14322916666666666
7585::107::cub_attribute_yes_no_v1,7585,130,107,0,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.18229166666666666
7585::107::cub_attribute_yes_no_v1,7585,130,107,0,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.18229166666666666
7585::111::cub_attribute_yes_no_v1,7585,130,111,1,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.0078125
7585::111::cub_attribute_yes_no_v1,7585,130,111,1,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.0078125
7585::111::cub_attribute_yes_no_v1,7585,130,111,1,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.03125
7585::111::cub_attribute_yes_no_v1,7585,130,111,1,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.03125
7585::117::cub_attribute_yes_no_v1,7585,130,117,0,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.17708333333333331
7585::117::cub_attribute_yes_no_v1,7585,130,117,0,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.17708333333333331
7585::117::cub_attribute_yes_no_v1,7585,130,117,0,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.15885416666666666
7585::117::cub_attribute_yes_no_v1,7585,130,117,0,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.15885416666666666
7585::118::cub_attribute_yes_no_v1,7585,130,118,1,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.04166666666666667
7585::118::cub_attribute_yes_no_v1,7585,130,118,1,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.04166666666666667
7585::118::cub_attribute_yes_no_v1,7585,130,118,1,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.03645833333333333
7585::118::cub_attribute_yes_no_v1,7585,130,118,1,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.03645833333333333
7585::120::cub_attribute_yes_no_v1,7585,130,120,1,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,0.013020833333333336
7585::120::cub_attribute_yes_no_v1,7585,130,120,1,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.013020833333333336
7585::120::cub_attribute_yes_no_v1,7585,130,120,1,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,0.04427083333333334
7585::120::cub_attribute_yes_no_v1,7585,130,120,1,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.04427083333333334
7585::295::cub_attribute_yes_no_v1,7585,130,295,1,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,0.7473958333333334
7585::295::cub_attribute_yes_no_v1,7585,130,295,1,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.7473958333333334
7585::295::cub_attribute_yes_no_v1,7585,130,295,1,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,0.78125
7585::295::cub_attribute_yes_no_v1,7585,130,295,1,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.78125
7585::299::cub_attribute_yes_no_v1,7585,130,299,0,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.265625
7585::299::cub_attribute_yes_no_v1,7585,130,299,0,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.265625
7585::299::cub_attribute_yes_no_v1,7585,130,299,0,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.2552083333333333
7585::299::cub_attribute_yes_no_v1,7585,130,299,0,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.2552083333333333
7585::305::cub_attribute_yes_no_v1,7585,130,305,1,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,0.24479166666666669
7585::305::cub_attribute_yes_no_v1,7585,130,305,1,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.24479166666666669
7585::305::cub_attribute_yes_no_v1,7585,130,305,1,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,0.26302083333333337
7585::305::cub_attribute_yes_no_v1,7585,130,305,1,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.26302083333333337
7585::306::cub_attribute_yes_no_v1,7585,130,306,0,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.09114583333333333
7585::306::cub_attribute_yes_no_v1,7585,130,306,0,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.09114583333333333
7585::306::cub_attribute_yes_no_v1,7585,130,306,0,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.09635416666666666
7585::306::cub_attribute_yes_no_v1,7585,130,306,0,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.09635416666666666
7585::309::cub_attribute_yes_no_v1,7585,130,309,0,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,0.013020833333333332
7585::309::cub_attribute_yes_no_v1,7585,130,309,0,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.013020833333333332
7585::309::cub_attribute_yes_no_v1,7585,130,309,0,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.02604166666666667
7585::309::cub_attribute_yes_no_v1,7585,130,309,0,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.02604166666666667
7585::311::cub_attribute_yes_no_v1,7585,130,311,1,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,0.013020833333333329
7585::311::cub_attribute_yes_no_v1,7585,130,311,1,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.013020833333333329
7585::311::cub_attribute_yes_no_v1,7585,130,311,1,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,0.16666666666666669
7585::311::cub_attribute_yes_no_v1,7585,130,311,1,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.16666666666666669
7585::7::cub_attribute_yes_no_v1,7585,130,7,0,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,0.17187499999999997
7585::7::cub_attribute_yes_no_v1,7585,130,7,0,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.17187499999999997
7585::7::cub_attribute_yes_no_v1,7585,130,7,0,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,0.13802083333333331
7585::7::cub_attribute_yes_no_v1,7585,130,7,0,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.13802083333333331
7585::8::cub_attribute_yes_no_v1,7585,130,8,1,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.046875
7585::8::cub_attribute_yes_no_v1,7585,130,8,1,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.046875
7585::8::cub_attribute_yes_no_v1,7585,130,8,1,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.03385416666666667
7585::8::cub_attribute_yes_no_v1,7585,130,8,1,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.03385416666666667
7585::96::cub_attribute_yes_no_v1,7585,130,96,0,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.08333333333333334
7585::96::cub_attribute_yes_no_v1,7585,130,96,0,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.08333333333333334
7585::96::cub_attribute_yes_no_v1,7585,130,96,0,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.1484375
7585::96::cub_attribute_yes_no_v1,7585,130,96,0,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.1484375
7619::101::cub_attribute_yes_no_v1,7619,130,101,1,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,0.05468749999999999
7619::101::cub_attribute_yes_no_v1,7619,130,101,1,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.05468749999999999
7619::101::cub_attribute_yes_no_v1,7619,130,101,1,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,0.17447916666666669
7619::101::cub_attribute_yes_no_v1,7619,130,101,1,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.17447916666666669
7619::111::cub_attribute_yes_no_v1,7619,130,111,0,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.08333333333333334
7619::111::cub_attribute_yes_no_v1,7619,130,111,0,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.08333333333333334
7619::111::cub_attribute_yes_no_v1,7619,130,111,0,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.125
7619::111::cub_attribute_yes_no_v1,7619,130,111,0,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.125
7619::117::cub_attribute_yes_no_v1,7619,130,117,0,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,0.2734375
7619::117::cub_attribute_yes_no_v1,7619,130,117,0,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.2734375
7619::117::cub_attribute_yes_no_v1,7619,130,117,0,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,0.21354166666666669
7619::117::cub_attribute_yes_no_v1,7619,130,117,0,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.21354166666666669
7619::118::cub_attribute_yes_no_v1,7619,130,118,0,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,0.35677083333333337
7619::118::cub_attribute_yes_no_v1,7619,130,118,0,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.35677083333333337
7619::118::cub_attribute_yes_no_v1,7619,130,118,0,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,0.3203125
7619::118::cub_attribute_yes_no_v1,7619,130,118,0,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.3203125
7619::120::cub_attribute_yes_no_v1,7619,130,120,1,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,0.42447916666666663
7619::120::cub_attribute_yes_no_v1,7619,130,120,1,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.42447916666666663
7619::120::cub_attribute_yes_no_v1,7619,130,120,1,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,0.4895833333333333
7619::120::cub_attribute_yes_no_v1,7619,130,120,1,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.4895833333333333
7619::295::cub_attribute_yes_no_v1,7619,130,295,1,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,0.5833333333333334
7619::295::cub_attribute_yes_no_v1,7619,130,295,1,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.5833333333333334
7619::295::cub_attribute_yes_no_v1,7619,130,295,1,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,0.6380208333333334
7619::295::cub_attribute_yes_no_v1,7619,130,295,1,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.6380208333333334
7619::299::cub_attribute_yes_no_v1,7619,130,299,0,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.03385416666666667
7619::299::cub_attribute_yes_no_v1,7619,130,299,0,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.03385416666666667
7619::299::cub_attribute_yes_no_v1,7619,130,299,0,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.02864583333333333
7619::299::cub_attribute_yes_no_v1,7619,130,299,0,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.02864583333333333
7619::310::cub_attribute_yes_no_v1,7619,130,310,0,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.7682291666666666
7619::310::cub_attribute_yes_no_v1,7619,130,310,0,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.7682291666666666
7619::310::cub_attribute_yes_no_v1,7619,130,310,0,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.7057291666666667
7619::310::cub_attribute_yes_no_v1,7619,130,310,0,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.7057291666666667
7619::311::cub_attribute_yes_no_v1,7619,130,311,1,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,0.12239583333333337
7619::311::cub_attribute_yes_no_v1,7619,130,311,1,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.12239583333333337
7619::311::cub_attribute_yes_no_v1,7619,130,311,1,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,0.0234375
7619::311::cub_attribute_yes_no_v1,7619,130,311,1,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.0234375
7619::312::cub_attribute_yes_no_v1,7619,130,312,0,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.5859375
7619::312::cub_attribute_yes_no_v1,7619,130,312,0,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.5859375
7619::312::cub_attribute_yes_no_v1,7619,130,312,0,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.47916666666666663
7619::312::cub_attribute_yes_no_v1,7619,130,312,0,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.47916666666666663
7619::5::cub_attribute_yes_no_v1,7619,130,5,0,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.43489583333333337
7619::5::cub_attribute_yes_no_v1,7619,130,5,0,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.43489583333333337
7619::5::cub_attribute_yes_no_v1,7619,130,5,0,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.5390625
7619::5::cub_attribute_yes_no_v1,7619,130,5,0,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.5390625
7619::7::cub_attribute_yes_no_v1,7619,130,7,0,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.265625
7619::7::cub_attribute_yes_no_v1,7619,130,7,0,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.265625
7619::7::cub_attribute_yes_no_v1,7619,130,7,0,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.2630208333333333
7619::7::cub_attribute_yes_no_v1,7619,130,7,0,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.2630208333333333
7619::8::cub_attribute_yes_no_v1,7619,130,8,1,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,0.43229166666666663
7619::8::cub_attribute_yes_no_v1,7619,130,8,1,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.43229166666666663
7619::8::cub_attribute_yes_no_v1,7619,130,8,1,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,0.48177083333333337
7619::8::cub_attribute_yes_no_v1,7619,130,8,1,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.48177083333333337
7627::101::cub_attribute_yes_no_v1,7627,131,101,1,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,1.0442708333333335
7627::101::cub_attribute_yes_no_v1,7627,131,101,1,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,1.0442708333333335
7627::101::cub_attribute_yes_no_v1,7627,131,101,1,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,1.1666666666666665
7627::101::cub_attribute_yes_no_v1,7627,131,101,1,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,1.1666666666666665
7627::102::cub_attribute_yes_no_v1,7627,131,102,0,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,0.5546875
7627::102::cub_attribute_yes_no_v1,7627,131,102,0,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.5546875
7627::102::cub_attribute_yes_no_v1,7627,131,102,0,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,0.5885416666666666
7627::102::cub_attribute_yes_no_v1,7627,131,102,0,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.5885416666666666
7627::111::cub_attribute_yes_no_v1,7627,131,111,1,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,0.125
7627::111::cub_attribute_yes_no_v1,7627,131,111,1,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.125
7627::111::cub_attribute_yes_no_v1,7627,131,111,1,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,0.07552083333333334
7627::111::cub_attribute_yes_no_v1,7627,131,111,1,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.07552083333333334
7627::117::cub_attribute_yes_no_v1,7627,131,117,0,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,0.12760416666666666
7627::117::cub_attribute_yes_no_v1,7627,131,117,0,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.12760416666666666
7627::117::cub_attribute_yes_no_v1,7627,131,117,0,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,0.06510416666666666
7627::117::cub_attribute_yes_no_v1,7627,131,117,0,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.06510416666666666
7627::120::cub_attribute_yes_no_v1,7627,131,120,0,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.20052083333333334
7627::120::cub_attribute_yes_no_v1,7627,131,120,0,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.20052083333333334
7627::120::cub_attribute_yes_no_v1,7627,131,120,0,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.27604166666666663
7627::120::cub_attribute_yes_no_v1,7627,131,120,0,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.27604166666666663
7627::295::cub_attribute_yes_no_v1,7627,131,295,0,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.5182291666666666
7627::295::cub_attribute_yes_no_v1,7627,131,295,0,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.5182291666666666
7627::295::cub_attribute_yes_no_v1,7627,131,295,0,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.49739583333333337
7627::295::cub_attribute_yes_no_v1,7627,131,295,0,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.49739583333333337
7627::299::cub_attribute_yes_no_v1,7627,131,299,1,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,0.1015625
7627::299::cub_attribute_yes_no_v1,7627,131,299,1,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.1015625
7627::299::cub_attribute_yes_no_v1,7627,131,299,1,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,0.044270833333333356
7627::299::cub_attribute_yes_no_v1,7627,131,299,1,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.044270833333333356
7627::305::cub_attribute_yes_no_v1,7627,131,305,0,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,0.453125
7627::305::cub_attribute_yes_no_v1,7627,131,305,0,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.453125
7627::305::cub_attribute_yes_no_v1,7627,131,305,0,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,0.40364583333333337
7627::305::cub_attribute_yes_no_v1,7627,131,305,0,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.40364583333333337
7627::306::cub_attribute_yes_no_v1,7627,131,306,1,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,0.38541666666666663
7627::306::cub_attribute_yes_no_v1,7627,131,306,1,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.38541666666666663
7627::306::cub_attribute_yes_no_v1,7627,131,306,1,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,0.4635416666666667
7627::306::cub_attribute_yes_no_v1,7627,131,306,1,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.4635416666666667
7627::309::cub_attribute_yes_no_v1,7627,131,309,0,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,0.3411458333333333
7627::309::cub_attribute_yes_no_v1,7627,131,309,0,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.3411458333333333
7627::309::cub_attribute_yes_no_v1,7627,131,309,0,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,0.26302083333333337
7627::309::cub_attribute_yes_no_v1,7627,131,309,0,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.26302083333333337
7627::310::cub_attribute_yes_no_v1,7627,131,310,0,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,-1.6458333333333335
7627::310::cub_attribute_yes_no_v1,7627,131,310,0,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,1.6458333333333335
7627::310::cub_attribute_yes_no_v1,7627,131,310,0,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,-1.6145833333333333
7627::310::cub_attribute_yes_no_v1,7627,131,310,0,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,1.6145833333333333
7627::311::cub_attribute_yes_no_v1,7627,131,311,1,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,1.2317708333333335
7627::311::cub_attribute_yes_no_v1,7627,131,311,1,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,1.2317708333333335
7627::311::cub_attribute_yes_no_v1,7627,131,311,1,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,1.2916666666666667
7627::311::cub_attribute_yes_no_v1,7627,131,311,1,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,1.2916666666666667
7627::7::cub_attribute_yes_no_v1,7627,131,7,0,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,0.15625
7627::7::cub_attribute_yes_no_v1,7627,131,7,0,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.15625
7627::7::cub_attribute_yes_no_v1,7627,131,7,0,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,0.08072916666666666
7627::7::cub_attribute_yes_no_v1,7627,131,7,0,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.08072916666666666
7627::8::cub_attribute_yes_no_v1,7627,131,8,1,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.14583333333333331
7627::8::cub_attribute_yes_no_v1,7627,131,8,1,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.14583333333333331
7627::8::cub_attribute_yes_no_v1,7627,131,8,1,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.0546875
7627::8::cub_attribute_yes_no_v1,7627,131,8,1,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.0546875
7627::96::cub_attribute_yes_no_v1,7627,131,96,0,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.5286458333333333
7627::96::cub_attribute_yes_no_v1,7627,131,96,0,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.5286458333333333
7627::96::cub_attribute_yes_no_v1,7627,131,96,0,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.5833333333333334
7627::96::cub_attribute_yes_no_v1,7627,131,96,0,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.5833333333333334
7635::117::cub_attribute_yes_no_v1,7635,131,117,0,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,0.20572916666666663
7635::117::cub_attribute_yes_no_v1,7635,131,117,0,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.20572916666666663
7635::117::cub_attribute_yes_no_v1,7635,131,117,0,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,0.25260416666666663
7635::117::cub_attribute_yes_no_v1,7635,131,117,0,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.25260416666666663
7635::118::cub_attribute_yes_no_v1,7635,131,118,1,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.3984374999999999
7635::118::cub_attribute_yes_no_v1,7635,131,118,1,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.3984374999999999
7635::118::cub_attribute_yes_no_v1,7635,131,118,1,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.3828125000000001
7635::118::cub_attribute_yes_no_v1,7635,131,118,1,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.3828125000000001
7635::120::cub_attribute_yes_no_v1,7635,131,120,1,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.1875
7635::120::cub_attribute_yes_no_v1,7635,131,120,1,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.1875
7635::120::cub_attribute_yes_no_v1,7635,131,120,1,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.17187500000000006
7635::120::cub_attribute_yes_no_v1,7635,131,120,1,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.17187500000000006
7635::295::cub_attribute_yes_no_v1,7635,131,295,0,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,0.12760416666666669
7635::295::cub_attribute_yes_no_v1,7635,131,295,0,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.12760416666666669
7635::295::cub_attribute_yes_no_v1,7635,131,295,0,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,0.14062500000000006
7635::295::cub_attribute_yes_no_v1,7635,131,295,0,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.14062500000000006
7635::299::cub_attribute_yes_no_v1,7635,131,299,1,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.2552083333333333
7635::299::cub_attribute_yes_no_v1,7635,131,299,1,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.2552083333333333
7635::299::cub_attribute_yes_no_v1,7635,131,299,1,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.3125
7635::299::cub_attribute_yes_no_v1,7635,131,299,1,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.3125
7635::305::cub_attribute_yes_no_v1,7635,131,305,0,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,0.1796875
7635::305::cub_attribute_yes_no_v1,7635,131,305,0,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.1796875
7635::305::cub_attribute_yes_no_v1,7635,131,305,0,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,0.20572916666666666
7635::305::cub_attribute_yes_no_v1,7635,131,305,0,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.20572916666666666
7635::308::cub_attribute_yes_no_v1,7635,131,308,1,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.25520833333333326
7635::308::cub_attribute_yes_no_v1,7635,131,308,1,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.25520833333333326
7635::308::cub_attribute_yes_no_v1,7635,131,308,1,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.24739583333333337
7635::308::cub_attribute_yes_no_v1,7635,131,308,1,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.24739583333333337
7635::309::cub_attribute_yes_no_v1,7635,131,309,1,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.08333333333333333
